account,type,name,ecosystem,env,region,organization,configured_version,stack_name,stack_status,update_behavior,version
vnon,oncanopy,colaconcerts,lyra,prd,us-east-1,innovationentertainment,,vn-spa-instance-oncanopy-colaconcerts,up,,v0.1.0
vnon,ondevices,villanova,crux,prd,us-east-1,villanova,,vn-spa-instance-ondevices-villanova,up,,v1.8.4
vnon,onboard,renard,mars,qa,us-east-1,renard,,vn-spa-instance-onboard-renard-qa,up,,v0.3.6
vnon,ordering,toledorocketsfb,lyra,prd,us-east-1,universityoftoledo,,vn-spa-instance-ordering-toledorocketsfb,up,,v1.39.6
vnon,datanow,casaasti,draco,prd,us-east-1,casaasti,,vn-spa-instance-datanow-casaasti,up,,v0.4.1
vnon,onstatus,mjs2pre,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onstatus-mjs2pre,up,,v1.3.1
vnon,ondevices,houstontexans,lyra,prd,us-east-1,houstontexans,,vn-spa-instance-ondevices-houstontexans,up,,v1.8.4
vnon,ordering,bmssuites,levy,prd,us-east-1,bms,,vn-spa-instance-ordering-bmssuites,up,,v1.33.5
vnon,onsuitesmanager,woodsome,draco,prd,us-east-1,woodsomegolfclub,,vn-spa-instance-onsuitesmanager-woodsome,up,,v1.7.3
vnon,onpos,cajundome,crux,prd,us-east-1,cajundome,,vn-spa-instance-onpos-cajundome,up,,v2.18.8-qs
vnon,oncanopy,staplescentersuites,levy,prd,us-east-1,lasc,,vn-spa-instance-oncanopy-staplescentersuites,up,,v0.1.0
vnon,onmenumanager,samissions,lyra,prd,us-east-1,samissions,,vn-spa-instance-onmenumanager-samissions,up,,v2.19.2
vnon,onstatus,ush,hagrid,uat,us-east-1,ush,,vn-spa-instance-onstatus-ush-uat,up,,
vnon,onrefund,acclippers,ara,prd,us-east-1,acclippers,,vn-spa-instance-onrefund-acclippers,up,,v2.4.3
vnon,ondevices,homesteadsuites,levy,prd,us-east-1,hms,,vn-spa-instance-ondevices-homesteadsuites,up,,v0.3.5
vnon,onstatus,pantagestheatre,lyra,prd,us-east-1,baapantagestheatre,,vn-spa-instance-onstatus-pantagestheatre,up,,v1.3.1
vnon,onrefund,patrontechnology,crux,prd,us-east-1,patrontechnology,,vn-spa-instance-onrefund-patrontechnology,up,,v2.4.3
vnon,onpos,levyiowastate,lyra,prd,us-east-1,iowastateuniversity,,vn-spa-instance-onpos-levyiowastate,up,,v2.18.8-qs
vnon,onsuitesmanager,weidnerfieldsuites,levy,prd,us-east-1,swbk,,vn-spa-instance-onsuitesmanager-weidnerfieldsuites,up,,v1.7.3
vnon,onboard,islanders,ara,prd,us-east-1,eastlinkcentre,,vn-spa-instance-onboard-islanders,up,,v1.0.2
vnon,onrunner,eugeneoneilltheatre,crux,prd,us-east-1,eugeneoneilltheatre,,vn-spa-instance-onrunner-eugeneoneilltheatre,up,,v0.1.1
vnon,onpos,arenafs,mars,dev,us-east-1,arena,,vn-spa-instance-onpos-arenafs-dev,up,,v1.31.1-fs
vnon,onstatus,techsoftballpark,crux,prd,us-east-1,virginiatech,,vn-spa-instance-onstatus-techsoftballpark,up,,v1.3.1
vnon,onrefund,roguespoonjfk,ara,prd,us-east-1,roguespoon,,vn-spa-instance-onrefund-roguespoonjfk,up,,v2.4.3
vnon,onpos,oraclesuites,levy,prd,us-east-1,giant,,vn-spa-instance-onpos-oraclesuites,up,,v1.19.8-ec
vnon,onrefund,broadwaysanjose,ara,prd,us-east-1,broadwaysanjose,,vn-spa-instance-onrefund-broadwaysanjose,up,,v2.4.3
vnon,onstatus,wrigleysuites,mars,uat,us-east-1,cubs,,vn-spa-instance-onstatus-wrigleysuites-uat,up,,v0.1.0
vnon,ordering,thebook,lyra,prd,us-east-1,thebook,,vn-spa-instance-ordering-thebook,up,,v1.39.6
vnon,onrunner,citizensbankoperahouse,crux,prd,us-east-1,baacitizensbank,,vn-spa-instance-onrunner-citizensbankoperahouse,up,,v0.1.1
vnon,onsuitesmanager,realsaltlake,ara,prd,us-east-1,realsaltlake,,vn-spa-instance-onsuitesmanager-realsaltlake,up,,v1.7.3
vnon,datanow,broadwaysandiego,ara,prd,us-east-1,baasandiego,,vn-spa-instance-datanow-broadwaysandiego,up,,v0.4.1
vnon,onsuitesmanager,bswasuites,levy,prd,us-east-1,bswa,,vn-spa-instance-onsuitesmanager-bswasuites,up,,v1.7.3
vnon,onrefund,orlandomagic,crux,prd,us-east-1,magic,,vn-spa-instance-onrefund-orlandomagic,up,,v2.4.3
vnon,onrefund,polarparksuites,levy,prd,us-east-1,wosox,,vn-spa-instance-onrefund-polarparksuites,up,,v0.1.0
vnon,onboard,sx,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onboard-sx,up,,v1.0.2
vnon,ordering,myersstadium,crux,prd,us-east-1,universityoftexas,,vn-spa-instance-ordering-myersstadium,up,,v1.39.6
vnon,ordering,casaasti,draco,prd,us-east-1,casaasti,,vn-spa-instance-ordering-casaasti,up,,v1.39.6
vnon,onpos,mvssuites,levy,prd,us-east-1,mvs,,vn-spa-instance-onpos-mvssuites,up,,v1.19.8-ec
vnon,onpos,foxtheatre,crux,prd,us-east-1,baafoxtheatre,,vn-spa-instance-onpos-foxtheatre,up,,v2.18.8-qs
vnon,onsuitesmanager,arena,mars,qa,us-east-1,arena,,vn-spa-instance-onsuitesmanager-arena-qa,up,,v1.7.4
vnon,onrefund,wrigleysuites,levy,prd,us-east-1,cubs,,vn-spa-instance-onrefund-wrigleysuites,up,,v0.1.0
vnon,onpos,amwaysuites,levy,prd,us-east-1,orena,,vn-spa-instance-onpos-amwaysuites,up,,v1.19.8-ec
vnon,onpos,osufbsuites,levy,prd,us-east-1,osu,,vn-spa-instance-onpos-osufbsuites,up,,v1.19.8-ec
vnon,onboard,cryptoarena,ara,prd,us-east-1,staplescenter,,vn-spa-instance-onboard-cryptoarena,up,,v1.0.2
vnon,onrefund,razorbackfootball,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-onrefund-razorbackfootball,up,,v2.4.3
vnon,onsuitesmanager,elevy,levy,prd,us-east-1,elevy,,vn-spa-instance-onsuitesmanager-elevy,up,,v1.7.3
vnon,oncanopy,modacentersuites,levy,prd,us-east-1,blaze,,vn-spa-instance-oncanopy-modacentersuites,up,,v0.1.0
vnon,onboard,baylorballpark,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-onboard-baylorballpark,up,,v1.0.2
vnon,onrefund,dtlions,lyra,prd,us-east-1,fordfield,,vn-spa-instance-onrefund-dtlions,up,,v2.4.3
vnon,onstatus,lynnsuites,levy,prd,us-east-1,lcfc,,vn-spa-instance-onstatus-lynnsuites,up,,v1.3.1
vnon,onsuitesmanager,sodpoodles,lyra,prd,us-east-1,sodpoodles,,vn-spa-instance-onsuitesmanager-sodpoodles,up,,v1.7.3
vnon,datanow,coloniallifearena,crux,prd,us-east-1,southcarolina,,vn-spa-instance-datanow-coloniallifearena,up,,v0.4.1
vnon,ordering,lynx,use1a,production,us-east-1,lynx,,vn-spa-instance-ordering-lynx,up,,v0.7.4
vnon,onstatus,bankofamericasuites,levy,prd,us-east-1,panth,,vn-spa-instance-onstatus-bankofamericasuites,up,,v1.3.1
vnon,onrunner,marlins,crux,prd,us-east-1,marlins,,vn-spa-instance-onrunner-marlins,up,,v0.1.1
vnon,onpos,gators,crux,prd,us-east-1,gators,,vn-spa-instance-onpos-gators,up,,v2.18.8-qs
vnon,ordering,columbuscrew,lyra,prd,us-east-1,columbuscrew,,vn-spa-instance-ordering-columbuscrew,up,,v1.39.6
vnon,datanow,illinois,levisstadium,production,us-east-1,illinois,,vn-spa-instance-datanow-illinois,up,,
vnon,onsuitesmanager,rays,crux,prd,us-east-1,tbrays,,vn-spa-instance-onsuitesmanager-rays,up,,v1.7.3
vnon,onrunner,roundrock,lyra,prd,us-east-1,roundrock,,vn-spa-instance-onrunner-roundrock,up,,v0.1.1
vnon,onboard,vystarveteransarena,crux,prd,us-east-1,jaxicemen,,vn-spa-instance-onboard-vystarveteransarena,up,,v1.0.2
vnon,datanow,colaconcerts,lyra,prd,us-east-1,innovationentertainment,,vn-spa-instance-datanow-colaconcerts,up,,
vnon,onpos,nissanconc,lyra,prd,us-east-1,nissanstadium,,vn-spa-instance-onpos-nissanconc,up,,v2.18.8-qs
vnon,datanow,nascsuites,levy,prd,us-east-1,nasc,,vn-spa-instance-datanow-nascsuites,up,,v0.4.1
vnon,ordering,segrafield,crux,prd,us-east-1,segrafield,,vn-spa-instance-ordering-segrafield,up,,v1.39.6
vnon,onstatus,mapfresuites,levy,prd,us-east-1,crew,,vn-spa-instance-onstatus-mapfresuites,up,,v1.3.1
vnon,datanow,maroons,draco,prd,us-east-1,maroons,,vn-spa-instance-datanow-maroons,up,,v0.4.1
vnon,onrunner,providenceparksuites,levy,prd,us-east-1,tmbrs,,vn-spa-instance-onrunner-providenceparksuites,up,,v0.1.1
vnon,onrunner,aaasuites,levy,prd,us-east-1,aaa,,vn-spa-instance-onrunner-aaasuites,up,,v0.1.1
vnon,ordering,geodisparksuites,levy,prd,us-east-1,nshsc,,vn-spa-instance-ordering-geodisparksuites,up,,v1.33.5
vnon,onboard,playwrightshorizons,crux,prd,us-east-1,playwrighthorizons,,vn-spa-instance-onboard-playwrightshorizons,up,,v1.0.2
vnon,datanow,riotintosuites,levy,prd,us-east-1,slkc,,vn-spa-instance-datanow-riotintosuites,up,,v0.4.1
vnon,ordering,feldmonsterjampre,crux,prd,us-east-1,monsterjam,,vn-spa-instance-ordering-feldmonsterjampre,up,,v1.39.6
vnon,onrefund,huskers,lyra,prd,us-east-1,huskers,,vn-spa-instance-onrefund-huskers,up,,v2.4.3
vnon,datanow,demo,levisstadium,production,us-east-1,intel,,vn-spa-instance-datanow-demo,up,,
vnon,datanow,cassellcoliseum,crux,prd,us-east-1,virginiatech,,vn-spa-instance-datanow-cassellcoliseum,up,,v0.4.1
vnon,onpos,jackalopesfs,ara,prd,us-east-1,jackalopes,,vn-spa-instance-onpos-jackalopesfs,up,,
vnon,datanow,tmssuites,levy,prd,us-east-1,tms,,vn-spa-instance-datanow-tmssuites,up,,v0.4.1
vnon,onkiosk,monsterjam,use1a,production,us-east-1,monsterjam,,vn-spa-instance-onkiosk-monsterjam,up,,
vnon,ordering,sundevilstadium,ara,prd,us-east-1,arizonastate,,vn-spa-instance-ordering-sundevilstadium,up,,v1.39.6
vnon,onstatus,wrigley,compass,staging,us-east-1,wrigley,,vn-spa-instance-onstatus-wrigley-staging,up,,
vnon,onsuitesmanager,ie66ers,ara,prd,us-east-1,ie66ers,,vn-spa-instance-onsuitesmanager-ie66ers,up,,v1.7.3
vnon,onrunner,peoriachiefs,lyra,prd,us-east-1,peoriachiefs,,vn-spa-instance-onrunner-peoriachiefs,up,,
vnon,onsuitesmanager,bmorockford,lyra,prd,us-east-1,bmorockford,,vn-spa-instance-onsuitesmanager-bmorockford,up,,v1.7.3
vnon,onsuitesmanager,nissanconc,lyra,prd,us-east-1,nissanstadium,,vn-spa-instance-onsuitesmanager-nissanconc,up,,v1.7.3
vnon,onrunner,jackalopes,ara,prd,us-east-1,jackalopes,,vn-spa-instance-onrunner-jackalopes,up,,v0.0.7
vnon,onpos,ndpremium,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onpos-ndpremium,up,,v2.18.8-qs
vnon,onrefund,bmorockford,lyra,prd,us-east-1,bmorockford,,vn-spa-instance-onrefund-bmorockford,up,,v2.4.3
vnon,onstatus,englishfield,crux,prd,us-east-1,virginiatech,,vn-spa-instance-onstatus-englishfield,up,,v1.3.1
vnon,onmenumanager,pavilion,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onmenumanager-pavilion,up,,v2.19.2
vnon,onmenumanager,sooners,lyra,prd,us-east-1,sooners,,vn-spa-instance-onmenumanager-sooners,up,,v2.19.2
vnon,onrunner,byuconcessions,ara,prd,us-east-1,byu,,vn-spa-instance-onrunner-byuconcessions,up,,v0.0.7
vnon,onstatus,razorfbsuites,levy,prd,us-east-1,razor,,vn-spa-instance-onstatus-razorfbsuites,up,,v1.3.1
vnon,oncanopy,osufbsuites,levy,prd,us-east-1,osu,,vn-spa-instance-oncanopy-osufbsuites,up,,v0.1.0
vnon,onstatus,gettermanstadium,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-onstatus-gettermanstadium,up,,v1.3.1
vnon,onrefund,orlandomagicpremium,crux,prd,us-east-1,magic,,vn-spa-instance-onrefund-orlandomagicpremium,up,,v2.4.3
vnon,onmenumanager,futurelegends,ara,prd,us-east-1,futurelegends,,vn-spa-instance-onmenumanager-futurelegends,up,,v2.19.2
vnon,ordering,baumlogebox,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-ordering-baumlogebox,up,,v1.39.6
vnon,ordering,sixflags,nitro,dev,us-east-1,sixflags,,vn-spa-instance-ordering-sixflags-dev,up,,v1.40.1
vnon,onrefund,mudcats,crux,prd,us-east-1,carolinamudcats,,vn-spa-instance-onrefund-mudcats,up,,v2.4.3
vnon,ordering,cltfc,crux,prd,us-east-1,car,,vn-spa-instance-ordering-cltfc,up,,v1.39.6
vnon,onboard,sidearmsports,lyra,prd,us-east-1,sidearmsports,,vn-spa-instance-onboard-sidearmsports,up,,v1.0.2
vnon,onsuitesmanager,ridder,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onsuitesmanager-ridder,up,,v1.7.3
vnon,ordering,legnd,ara,prd,us-east-1,futurelegends,,vn-spa-instance-ordering-legnd,up,,v1.39.6
vnon,datanow,lynx,use1a,production,us-east-1,lynx,,vn-spa-instance-datanow-lynx,up,,
vnon,onrunner,olympicsports,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onrunner-olympicsports,up,,v0.1.1
vnon,onrunner,mashginqa,mars,qa,us-east-1,mashginqa,,vn-spa-instance-onrunner-mashginqa-qa,up,,v0.1.1
vnon,ordering,mapfresuites,levy,prd,us-east-1,crew,,vn-spa-instance-ordering-mapfresuites,up,,v1.33.5
vnon,onrefund,tucsonroadrunners,ara,prd,us-east-1,tucsonroadrunners,,vn-spa-instance-onrefund-tucsonroadrunners,up,,v2.4.3
vnon,onmenumanager,olympicsports,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onmenumanager-olympicsports,up,,v2.19.2
vnon,onpos,nascsuites,levy,prd,us-east-1,nasc,,vn-spa-instance-onpos-nascsuites,up,,v1.19.8-ec
vnon,ordering,goatssuites,levy,prd,us-east-1,goats,,vn-spa-instance-ordering-goatssuites,up,,v1.33.5
vnon,datanow,amwaysuites,levy,prd,us-east-1,orena,,vn-spa-instance-datanow-amwaysuites,up,,v0.4.1
vnon,ordering,levis,levisstadium,production,us-east-1,levis_stadium,,vn-spa-instance-ordering-levis,up,,v0.7.4
vnon,onstatus,harborpark,crux,prd,us-east-1,harborpark,,vn-spa-instance-onstatus-harborpark,up,,v1.3.1
vnon,onsuitesmanager,osufbsuites,levy,prd,us-east-1,osu,,vn-spa-instance-onsuitesmanager-osufbsuites,up,,v1.7.3
vnon,datanow,campingworldsuites,levy,prd,us-east-1,citrs,,vn-spa-instance-datanow-campingworldsuites,up,,v0.4.1
vnon,onrefund,searscentre,lyra,prd,us-east-1,searscentre,,vn-spa-instance-onrefund-searscentre,up,,v2.4.3
vnon,onrefund,roguespoonsea,ara,prd,us-east-1,roguespoon,,vn-spa-instance-onrefund-roguespoonsea,up,,v2.4.3
vnon,onrefund,grfsuites,levy,prd,us-east-1,sox,,vn-spa-instance-onrefund-grfsuites,up,,v0.1.0
vnon,onmenumanager,mappedin,lyra,prd,us-east-1,mappedin,,vn-spa-instance-onmenumanager-mappedin,up,,v2.19.2
vnon,onsuitesmanager,marlinsparksuites,levy,prd,us-east-1,mrln,,vn-spa-instance-onsuitesmanager-marlinsparksuites,up,,v1.7.3
vnon,onstatus,alhirschfeldtheatre,crux,prd,us-east-1,alhirschfeldtheatre,,vn-spa-instance-onstatus-alhirschfeldtheatre,up,,v1.3.1
vnon,onpos,kohlcenterfs,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onpos-kohlcenterfs,up,,
vnon,oncanopy,fanthreesixty,lyra,prd,us-east-1,fanthreesixty,,vn-spa-instance-oncanopy-fanthreesixty,up,,v0.1.0
vnon,oncanopy,camprandallsuites,levy,prd,us-east-1,uwm,,vn-spa-instance-oncanopy-camprandallsuites,up,,v0.1.0
vnon,onpos,unmsuites,levy,prd,us-east-1,unm,,vn-spa-instance-onpos-unmsuites,up,,v1.19.8-ec
vnon,onrefund,luxortheater,ara,prd,us-east-1,luxortheater,,vn-spa-instance-onrefund-luxortheater,up,,v2.4.3
vnon,onpos,mountainamericacenterfs,ara,prd,us-east-1,mountainamericacenter,,vn-spa-instance-onpos-mountainamericacenterfs,up,,
vnon,datanow,broadwaysanjose,ara,prd,us-east-1,broadwaysanjose,,vn-spa-instance-datanow-broadwaysanjose,up,,v0.4.1
vnon,onstatus,hornets,use1a,production,us-east-1,hornets,,vn-spa-instance-onstatus-hornets,up,,v0.1.0
vnon,onboard,jimmysfishchicken,lyra,prd,us-east-1,jimmysfishchicken,,vn-spa-instance-onboard-jimmysfishchicken,up,,v1.0.2
vnon,onrefund,cpwomensopen,crux,prd,us-east-1,marigoldsandonions,,vn-spa-instance-onrefund-cpwomensopen,up,,v2.4.3
vnon,datanow,mja3pre,crux,prd,us-east-1,monsterjam,,vn-spa-instance-datanow-mja3pre,up,,v0.4.1
vnon,onmenumanager,baaportland,ara,prd,us-east-1,baaportland,,vn-spa-instance-onmenumanager-baaportland,up,,v2.19.2
vnon,onsuitesmanager,tqlsuites,levy,prd,us-east-1,fccin,,vn-spa-instance-onsuitesmanager-tqlsuites,up,,v1.7.3
vnon,datanow,ndjoyce,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-datanow-ndjoyce,up,,
vnon,oncanopy,peterseneventscenter,lyra,prd,us-east-1,universityofpittsburgh,,vn-spa-instance-oncanopy-peterseneventscenter,up,,v0.1.0
vnon,onrefund,broadwaysandiego,ara,prd,us-east-1,baasandiego,,vn-spa-instance-onrefund-broadwaysandiego,up,,v2.4.3
vnon,ordering,twolvessuites,lyra,prd,us-east-1,timberwolves,,vn-spa-instance-ordering-twolvessuites,up,,v1.39.6
vnon,onrunner,gcuarena,ara,prd,us-east-1,grandcanyonu,,vn-spa-instance-onrunner-gcuarena,up,,v0.0.7
vnon,onpos,cyborgarena,crux,prd,us-east-1,cyborgarena,,vn-spa-instance-onpos-cyborgarena,up,,v2.18.8-qs
vnon,ondevices,arena,mars,qa,us-east-1,arena,,vn-spa-instance-ondevices-arena-qa,up,,v1.8.1
vnon,ordering,flyontario,ara,prd,us-east-1,flyontario,,vn-spa-instance-ordering-flyontario,up,,v1.39.6
vnon,onrunner,tmobilecentersuites,levy,prd,us-east-1,sprnt,,vn-spa-instance-onrunner-tmobilecentersuites,up,,v0.1.1
vnon,onboard,theguildfordspice,draco,prd,us-east-1,theguildfordspice,,vn-spa-instance-onboard-theguildfordspice,up,,v1.0.2
vnon,ondevices,buffsff,ara,prd,us-east-1,buffaloes,,vn-spa-instance-ondevices-buffsff,up,,v1.8.4
vnon,onstatus,dlr,dlr,prd,us-east-1,dlr,,vn-spa-instance-onstatus-dlr,up,,v0.1.0
vnon,datanow,saddledome,ara,prd,us-east-1,calgary,,vn-spa-instance-datanow-saddledome,up,,v0.4.1
vnon,ordering,southernalbertajubilee,ara,prd,us-east-1,baasouthernalberta,,vn-spa-instance-ordering-southernalbertajubilee,up,,v1.39.6
vnon,onstatus,dkrstadium,crux,prd,us-east-1,universityoftexas,,vn-spa-instance-onstatus-dkrstadium,up,,v1.3.1
vnon,onstatus,saroyan,ara,prd,us-east-1,baasaroyan,,vn-spa-instance-onstatus-saroyan,up,,v1.3.1
vnon,onpos,slsc,lyra,prd,us-east-1,sugarlandskeeters,,vn-spa-instance-onpos-slsc,up,,v2.18.8-qs
vnon,onstatus,orlandomagicpremium,crux,prd,us-east-1,magic,,vn-spa-instance-onstatus-orlandomagicpremium,up,,v1.3.1
vnon,datanow,eugeneemeralds,ara,prd,us-east-1,eugeneemeralds,,vn-spa-instance-datanow-eugeneemeralds,up,,v0.4.1
vnon,onsuitesmanager,marlins,crux,prd,us-east-1,marlins,,vn-spa-instance-onsuitesmanager-marlins,up,,v1.7.3
vnon,onmenumanager,arthausercentre,ara,prd,us-east-1,arthausercentre,,vn-spa-instance-onmenumanager-arthausercentre,up,,v2.19.2
vnon,onstatus,baylorballpark,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-onstatus-baylorballpark,up,,v1.3.1
vnon,ordering,sestra,lyra,prd,us-east-1,sestra,,vn-spa-instance-ordering-sestra,up,,v1.39.6
vnon,onrunner,tropicanasuites,levy,prd,us-east-1,rays,,vn-spa-instance-onrunner-tropicanasuites,up,,v0.1.1
vnon,onrunner,centenestadium,lyra,prd,us-east-1,centenestadium,,vn-spa-instance-onrunner-centenestadium,up,,v0.1.1
vnon,onstatus,mbcc,ara,prd,us-east-1,luxortheater,,vn-spa-instance-onstatus-mbcc,up,,v1.3.1
vnon,onrunner,spectrumcentersuites,levy,prd,us-east-1,bcats,,vn-spa-instance-onrunner-spectrumcentersuites,up,,v0.1.1
vnon,ordering,dtlions,lyra,prd,us-east-1,fordfield,,vn-spa-instance-ordering-dtlions,up,,v1.39.6
vnon,ordering,homesteadsuites,levy,prd,us-east-1,hms,,vn-spa-instance-ordering-homesteadsuites,up,,v1.33.5
vnon,onboard,berkeleysports,ara,prd,us-east-1,berkeley,,vn-spa-instance-onboard-berkeleysports,up,,v1.0.2
vnon,onloyalty,williams,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onloyalty-williams,up,,v1.4.5
vnon,onmenumanager,casaasti,draco,prd,us-east-1,casaasti,,vn-spa-instance-onmenumanager-casaasti,up,,v2.19.2
vnon,oncanopy,austinfcsuites,levy,prd,us-east-1,afc,,vn-spa-instance-oncanopy-austinfcsuites,up,,v0.1.0
vnon,onboard,wonderlanddreams,crux,prd,us-east-1,wonderlanddreams,,vn-spa-instance-onboard-wonderlanddreams,up,,v1.0.2
vnon,onpos,dortfinancialcenter,lyra,prd,us-east-1,dortfinancialcenter,,vn-spa-instance-onpos-dortfinancialcenter,up,,v2.18.8-qs
vnon,onrefund,fedexfieldsuites,levy,prd,us-east-1,wash,,vn-spa-instance-onrefund-fedexfieldsuites,up,,4d81a09d0f
vnon,onrefund,mclanestadium,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-onrefund-mclanestadium,up,,v2.4.3
vnon,onpos,nissanstadium,lyra,prd,us-east-1,nissanstadium,,vn-spa-instance-onpos-nissanstadium,up,,
vnon,datanow,razorbasuites,levy,prd,us-east-1,razba,,vn-spa-instance-datanow-razorbasuites,up,,v0.4.1
vnon,onmenumanager,acclippers,ara,prd,us-east-1,acclippers,,vn-spa-instance-onmenumanager-acclippers,up,,v2.19.2
vnon,onrefund,columbuscrew,lyra,prd,us-east-1,columbuscrew,,vn-spa-instance-onrefund-columbuscrew,up,,v2.4.3
vnon,datanow,cms,crux,prd,us-east-1,cms,,vn-spa-instance-datanow-cms,up,,v0.4.1
vnon,oncanopy,dhsp,ara,prd,us-east-1,dhsp,,vn-spa-instance-oncanopy-dhsp,up,,v0.1.0
vnon,onboard,mcc,crux,prd,us-east-1,mcctheater,,vn-spa-instance-onboard-mcc,up,,v1.0.2
vnon,oncanopy,buffsec,ara,prd,us-east-1,buffaloes,,vn-spa-instance-oncanopy-buffsec,up,,v0.1.0
vnon,oncanopy,targetcentersuites,levy,prd,us-east-1,twolv,,vn-spa-instance-oncanopy-targetcentersuites,up,,v0.1.0
vnon,onboard,targetcenter,compass,staging,us-east-1,targetcenter,,vn-spa-instance-onboard-targetcenter-staging,up,,
vnon,onmenumanager,berkeleysports,ara,prd,us-east-1,berkeley,,vn-spa-instance-onmenumanager-berkeleysports,up,,v2.19.2
vnon,onstatus,goatssuites,levy,prd,us-east-1,goats,,vn-spa-instance-onstatus-goatssuites,up,,v1.3.1
vnon,onpos,toyotaarena,ara,prd,us-east-1,toyotaarena,,vn-spa-instance-onpos-toyotaarena,up,,v2.18.8-qs
vnon,onmenumanager,jimmysfishchicken,lyra,prd,us-east-1,jimmysfishchicken,,vn-spa-instance-onmenumanager-jimmysfishchicken,up,,v2.19.2
vnon,onmenumanager,ndjoyce,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onmenumanager-ndjoyce,up,,v2.19.2
vnon,datanow,davidcopperfieldtheater,ara,prd,us-east-1,luxortheater,,vn-spa-instance-datanow-davidcopperfieldtheater,up,,v0.4.1
vnon,onsuitesmanager,isotopes,ara,prd,us-east-1,albisotopes,,vn-spa-instance-onsuitesmanager-isotopes,up,,v1.7.3
vnon,onpos,nissansuites,levy,prd,us-east-1,titan,,vn-spa-instance-onpos-nissansuites,up,,v1.19.8-ec
vnon,onsuitesmanager,toyotaarena,ara,prd,us-east-1,toyotaarena,,vn-spa-instance-onsuitesmanager-toyotaarena,up,,v1.7.3
vnon,onstatus,olympicsportsvenues,lyra,prd,us-east-1,ohiostate,,vn-spa-instance-onstatus-olympicsportsvenues,up,,v1.3.1
vnon,onrunner,polarparksuites,levy,prd,us-east-1,wosox,,vn-spa-instance-onrunner-polarparksuites,up,,v0.1.1
vnon,datanow,joneshall,lyra,prd,us-east-1,joneshall,,vn-spa-instance-datanow-joneshall,up,,v0.4.1
vnon,ondevices,georgiadogs,crux,prd,us-east-1,georgiadogs,,vn-spa-instance-ondevices-georgiadogs,up,,v1.8.4
vnon,onsuitesmanager,betmgm,lyra,prd,us-east-1,nationals,,vn-spa-instance-onsuitesmanager-betmgm,up,,v1.7.3
vnon,onboard,ticketmaster,ara,prd,us-east-1,ticketmaster,,vn-spa-instance-onboard-ticketmaster,up,,v1.0.2
vnon,onboard,mbbeach,ara,prd,us-east-1,luxortheater,,vn-spa-instance-onboard-mbbeach,up,,v1.0.2
vnon,datanow,northernalbertajubilee,ara,prd,us-east-1,baanorthernalberta,,vn-spa-instance-datanow-northernalbertajubilee,up,,v0.4.1
vnon,onrunner,mashginqa,lyra,prd,us-east-1,mashginqa,,vn-spa-instance-onrunner-mashginqa,up,,v0.1.1
vnon,onsuitesmanager,oregonstatesuites,levy,prd,us-east-1,orest,,vn-spa-instance-onsuitesmanager-oregonstatesuites,up,,v1.7.3
vnon,oncanopy,lvmssuites,levy,prd,us-east-1,lvms,,vn-spa-instance-oncanopy-lvmssuites,up,,v0.1.0
vnon,onrefund,texastechballpark,ara,prd,us-east-1,texastech,,vn-spa-instance-onrefund-texastechballpark,up,,v2.4.3
vnon,onstatus,aacsuites,levy,prd,us-east-1,dall,,vn-spa-instance-onstatus-aacsuites,up,,v1.3.1
vnon,onmenumanager,broadwayintucson,ara,prd,us-east-1,broadwayintucson,,vn-spa-instance-onmenumanager-broadwayintucson,up,,v2.19.2
vnon,onboard,universal,universal,prd,us-east-1,universal,,vn-spa-instance-onboard-universal,up,,v0.3.2
vnon,onmenumanager,cryptoarena,ara,prd,us-east-1,staplescenter,,vn-spa-instance-onmenumanager-cryptoarena,up,,v2.19.2
vnon,ondevices,raiders,ara,prd,us-east-1,oaklandraiders,,vn-spa-instance-ondevices-raiders,up,,v1.8.4
vnon,onrefund,saddledome,ara,prd,us-east-1,calgary,,vn-spa-instance-onrefund-saddledome,up,,v2.4.3
vnon,onsuitesmanager,chesapeakesuites,levy,prd,us-east-1,okc,,vn-spa-instance-onsuitesmanager-chesapeakesuites,up,,v1.7.3
vnon,onrunner,lucasoilstadium,lyra,prd,us-east-1,lucasoilstadium,,vn-spa-instance-onrunner-lucasoilstadium,up,,v0.1.1
vnon,onpos,niners,levis,prd,us-east-1,niners,,vn-spa-instance-onpos-niners,up,,v2.18.8-qs
