primaryID
405384
525386
100525
388543
149285
655918
144009
522048
100637
661633
142339
713737
640662
210395
644889
393824
104438
170639
410449
642601
496716
366310
149328
207648
636053
138693
411735
137077
479654
154914
100163
106627
321298
145731
137909
103758
269230
311827
392622
313394
138831
101809
370676
142022
643465
148784
370253
619241
671060
380044
137197
632796
707921
101513
338070
627852
295280
151919
105138
299519
396915
677628
662119
256741
281147
608610
597719
606304
139770
360905
367405
292644
101366
478971
149253
142158
388159
633770
271297
137922
640831
220785
139567
389045
116986
140057
462690
246802
106618
103597
615152
138253
137325
149056
150931
506547
625730
572862
105419
306208
454066
142430
100338
638675
700181
137565
471961
153833
140262
611563
647928
246215
139852
505155
170714
653822
663883
143155
298018
151223
103535
716564
161434
147632
453431
504564
220584
311239
104714
284639
387049
397096
288880
206850
104997
242363
467433
104658
142629
268979
498467
320826
355670
317351
318708
412046
148396
140539
320583
374967
422748
148365
492841
149169
643866
143342
472362
647164
680701
140103
137740
100778
141118
296930
351267
265556
334176
401705
635257
363100
139243
626661
645952
100660
141344
103014
516063
396549
655551
466548
148223
343149
146420
139356
644012
394355
378104
106342
264569
215040
146740
274577
681106
142272
642310
301123
138522
105403
296486
642885
238102
143999
657075
126795
320373
153118
664477
137739
401041
142147
261820
444093
145769
206661
624475
471240
141520
412262
290958
483597
149390
143915
517280
231293
257859
149278
265754
102057
660010
141617
410431
101206
137676
697092
246089
149108
478829
657543
237656
247044
141059
141699
683524
256419
636974
105367
102250
384719
483081
228582
242143
292910
485031
100213
368008
510796
644208
102593
710399
273925
102065
702864
101396
264762
100589
403993
699753
646706
140436
138842
141496
105062
141401
103145
148243
149339
232482
581319
619533
480944
236983
361247
650135
644423
203321
336255
622380
146811
657355
521426
142631
386691
684191
406137
137153
141667
291127
454634
272544
653707
141141
391974
103180
148258
257790
340885
215393
219482
162202
286080
343267
138675
386716
141538
295998
282596
137798
382561
512952
461939
513497
102787
512470
117088
140228
143469
340916
697127
475130
100734
702399
675799
302027
272759
166605
618171
713106
106206
146276
460549
141563
141595
163426
605205
163086
138995
674623
142414
601472
300187
264535
297421
230793
510539
353494
162063
150835
142422
360109
347330
646869
283424
681450
623261
144627
141966
154376
525789
148791
141300
383695
293719
344628
661095
462838
278523
601060
141027
137586
239509
599316
444149
651203
395753
240786
621072
700161
141788
625572
137186
141231
469323
105625
646528
370996
154280
245643
385034
623360
698630
149633
142328
709008
143119
707321
203891
502925
265873
355028
102773
476366
137866
142733
509730
648666
140375
368388
157211
274273
138682
622306
149195
495947
679275
277404
347521
100910
137941
100290
201060
618716
664052
424266
674715
140590
468983
516347
139875
667990
146244
100309
701661
350926
387574
389143
210551
301892
705601
103007
697724
661451
264002
149690
238089
410488
616939
466681
160689
492712
245624
139586
138653
498730
505620
138075
604683
104286
478080
137831
646609
142355
146914
645288
389466
147665
516289
473337
569590
302066
202422
518381
138573
294519
646618
646940
105081
705733
346490
423003
136841
102070
390483
671313
273011
311891
116802
143724
680031
375977
462816
582940
205088
354989
292513
325487
139863
339720
149903
190642
604025
506076
227462
105838
701115
324593
146353
148858
190636
324467
396185
104667
105801
468962
149092
235915
336654
141424
288107
661484
467748
384588
504868
137506
275833
142170
141311
615951
629570
684840
148706
137026
152520
515000
105923
444770
106492
510483
374302
646564
599180
295647
625723
148490
258888
522425
140186
661667
376228
312833
367894
645798
712954
392296
652999
384114
396244
606990
342520
340710
141060
139017
660722
147467
153677
624033
275003
642078
644612
673264
100722
138487
395532
413568
335105
137281
379597
140899
138955
706490
644245
460763
442620
139840
560631
141995
359551
614079
257630
308180
116940
398112
106190
102902
348543
140702
139006
147421
397554
106786
521210
461385
351256
268010
386613
141218
598837
704856
404058
642630
521972
273680
606388
140206
449598
243579
140477
318446
259742
102951
266290
421611
142073
104628
141176
104300
502877
575271
203547
141549
298130
680028
145999
137842
398339
149230
348152
405281
139069
623627
142095
350916
146299
281854
625375
145044
644454
680057
138919
151433
410060
704567
150487
150664
698443
623973
296174
398085
521731
295866
147444
663369
669908
405395
276667
140081
137412
633546
640524
664191
616750
393148
231787
383219
138298
103359
294664
716620
336222
631030
462214
364857
712825
101468
404306
233743
268337
516026
190494
339025
154996
659741
306457
493259
311942
137642
139283
481599
247792
441121
261130
644219
140681
105862
684460
283294
140816
117100
213116
721072
464345
379438
138310
141229
103161
517719
647494
140741
140646
515536
503890
102389
148409
104388
626060
334323
302332
268587
144806
647817
706264
452939
106488
146975
282040
605424
366165
245112
105320
478480
106429
316372
629862
103222
245173
140775
141742
106530
158555
102299
343066
607621
202387
299003
203830
280899
142181
116879
139387
148375
142448
363263
141071
139650
147224
104788
582984
104486
138716
264426
493125
356963
661740
137125
645528
257377
140848
640877
680763
284278
137517
159865
663269
498917
604704
138944
138419
472557
618575
102118
105457
137981
142160
240036
220559
700156
381936
305787
165233
148838
268953
615022
151498
372359
471148
144951
395286
138436
258091
284300
149674
330374
395205
148746
213785
505474
454563
710072
138967
625429
143510
140402
166610
656939
706034
446773
101431
149027
644695
379995
141004
481030
322129
304096
575371
382529
138458
